mum,longitude,latitude
5,114.0326587,22.55872313
60,114.0877757,22.53953276
3,114.0630093,22.57198261
7,114.0581232,22.52742654
34,114.0666065,22.54914981
1810,114.0984322,22.5668444
12,114.0366239,22.52143184
5,114.0743038,22.53585075
214,114.0635369,22.54563668
24,114.0559062,22.50781427
7,114.0650406,22.54036255
2,114.0252225,22.52998583
12,114.048978,22.56766932
8,114.0784386,22.53679316
49,114.0661484,22.55335445
3,114.0271221,22.52770162
15,114.0489276,22.52977964
10,114.0802357,22.53364644
6,114.056514,22.52454086
3,114.0769899,22.55967779
8,114.049322,22.56877473
1,114.0367234,22.56135226
1,114.0640628,22.54146038
49,114.0527164,22.56688429
12,114.053829,22.5161812
6,114.0858737,22.53565196
16,114.0658404,22.53703961
4,114.0276804,22.52626173
33,114.0193151,22.54267003
6,114.0467485,22.52312691
87,114.0623817,22.52753606
48,114.0635758,22.57088542
2,114.0324976,22.56994182
6,114.0341748,22.56529519
5,114.0656203,22.53906043
4,114.0796375,22.53271807
3,114.0033709,22.54780673
7,114.0419664,22.52856113
1,114.037957,22.52165676
7,114.0225907,22.52641438
8,114.0279108,22.52832421
31,114.0503126,22.56756341
2,114.0573635,22.52689729
122,114.0940484,22.56282617
24,114.022217,22.52854277
4,114.0805388,22.53850107
6,114.0411692,22.52499933
7,114.0346981,22.55274098
5,114.0669105,22.54139381
40,114.0978584,22.53497966
9,114.065988,22.55053696
2,114.0609085,22.53299135
5,114.0536465,22.57555735
1,114.0892012,22.54008262
15,114.0369827,22.56091972
9,114.0804572,22.53432422
10,114.0387141,22.55851761
17,114.045543,22.52355573
5,114.0227397,22.52565107
413,114.0325447,22.56553827
106,114.0336959,22.52630791
8,114.0280276,22.52642232
104,114.0345491,22.54504542
7,114.049875,22.5682096
2,114.0356299,22.52109001
8,114.0341439,22.51925247
4,114.0945936,22.53744725
16,114.0321479,22.52200137
11,114.04083,22.55692578
2,114.03796,22.56482092
1,114.075277,22.53736973
11,114.0551899,22.52344745
13,114.0360836,22.56101025
1,114.0530505,22.52796555
10,114.0803859,22.53496747
1,114.019493,22.52928597
3,114.065097,22.54045288
18,114.0637045,22.53018596
15,114.0963275,22.54163425
12,114.0064633,22.53922655
5,114.0414088,22.52941714
4,114.0384255,22.55803924
6,114.0749421,22.53453298
27,114.0477021,22.53072672
120,113.9930964,22.53995676
5,114.0435146,22.53485522
11,114.064057,22.54895378
31,114.0500832,22.56635576
1,114.0384512,22.52064649
96,114.0520639,22.5379769
161,114.059139,22.5308107
32,114.0608575,22.56098789
4,114.0768381,22.53105797
4,114.0223713,22.52694736
9,114.013245,22.54259336
15,114.0397457,22.52445167
18,114.0940653,22.56185045
17,114.0302412,22.5679542
32,114.0942226,22.53959629
3,114.026501,22.52840183
20,114.0366159,22.54367595
27,114.0917654,22.55154242
25,114.0469608,22.52403571
24,114.0387488,22.57403167
5,114.0790562,22.53233367
4,114.0492114,22.56329211
7,114.0705316,22.54599065
8,114.0874436,22.53935326
83,114.0798856,22.55773143
1,114.0893685,22.54872779
59,114.0548585,22.50723356
199,114.0364867,22.55011251
4,114.0649949,22.57292143
9,114.0409784,22.52548427
7,114.0551508,22.53102096
4,114.0552293,22.52493143
2,114.0579993,22.52795612
4,114.083364,22.53461884
5,114.0741616,22.53542636
49,114.0768205,22.53530708
10,114.0649025,22.57385952
7,114.0669373,22.55415244
5,114.0572385,22.51705876
4,114.0357071,22.52097594
9,114.0508468,22.56664798
236,114.0823301,22.55347967
15,114.0638493,22.54118255
9,114.064192,22.53906506
132,114.0951319,22.56663246
13,114.0764865,22.5362184
7,114.0576468,22.53011902
20,114.0501392,22.56670695
16,114.0483808,22.56860902
7,114.0484013,22.51128417
3,114.0502388,22.5697119
39,114.0787538,22.53204269
12,114.0218005,22.52820078
760,114.0601232,22.54406408
5,114.0543656,22.53036747
2,114.0394841,22.57483126
10,114.0244239,22.55765132
8,114.0778042,22.54747857
3,114.0650696,22.53994494
8,114.0772531,22.53327252
1,114.0639925,22.54106445
7,114.0550488,22.53045925
7,114.0331325,22.52066138
6,114.0575351,22.52960162
9,114.0559726,22.51955634
16,114.0544776,22.52539811
11,114.0664284,22.5543916
2,114.0791209,22.53312438
1,114.0574154,22.53005231
18,114.0373857,22.55032375
191,114.0507232,22.52638578
11,114.0073378,22.54045379
7,114.0555561,22.53019472
1,114.0848567,22.54003602
11,114.0442216,22.5192056
2,114.0769356,22.53693524
15,114.0772405,22.53684317
1,114.0275986,22.52853642
5,114.0353106,22.56109528
3,114.057655,22.5250481
2,114.044755,22.52425585
1,114.0923807,22.54935721
6,114.0810429,22.55252972
4,114.0735495,22.53767209
1,114.0440723,22.52697669
5,114.0801713,22.53274178
17,114.0751561,22.53403705
1597,114.0525479,22.51048723
21,114.0493495,22.5682182
1,114.0929403,22.54836066
5,114.0962069,22.54172878
2,114.0232354,22.5288879
4,114.058604,22.52172393
8,114.065718,22.53842546
4,114.0373883,22.56010884
133,114.0564564,22.51826849
9,114.0399346,22.52951116
2,114.0573329,22.53029092
19,114.0086786,22.53967174
11,114.0579122,22.52214792
180,114.0900349,22.54171941
22,114.0284089,22.53375451
9,114.077724,22.53699753
16,114.0427467,22.52515952
1,114.0217385,22.52721583
1,114.0825636,22.55460556
11,114.0452096,22.52450535
577,114.0644717,22.53809156
14,114.0495341,22.56877048
4,114.0974408,22.56326474
4,114.0567944,22.52214185
22,114.0777136,22.53640785
4,114.0767035,22.53265369
23,114.0457006,22.53372285
3,114.0484492,22.51758205
1,114.0123869,22.54592691
11,114.0339694,22.52146316
16,114.0422067,22.52803594
35,114.0386284,22.52910944
2,114.0355336,22.52037707
1,114.0894198,22.5559617
4,114.0961485,22.54158562
32,114.0898087,22.54088335
9,114.0245266,22.5271806
6,114.0705257,22.54749651
4,114.0449647,22.52289384
13,114.0510067,22.56882744
470,114.0149556,22.5370468
6,114.0549587,22.52540339
109,114.0320467,22.55136679
1,114.0206358,22.53349246
14,114.0958584,22.53964224
3,114.0274891,22.5263156
39,114.0860503,22.54240692
3,114.0085278,22.54165173
3,114.0596378,22.57128779
743,114.0960349,22.56808437
6,114.0299315,22.52126784
19,114.0347734,22.55077037
9,114.0873966,22.5391417
8,114.0954045,22.54052292
4,114.0366355,22.56446605
3,114.0107665,22.5481351
10,114.0402648,22.55063796
2,114.0415925,22.56802916
5,114.0361839,22.56768558
2,114.0389534,22.56681411
6,113.9995804,22.53823824
4,114.0467896,22.5232163
7,114.0354697,22.52115454
62,114.0397466,22.55821631
3,114.0250967,22.52987367
7,114.0745867,22.53410305
4,114.0766161,22.53945786
54,114.0339772,22.54730175
2,114.0120244,22.54563506
8,114.0253134,22.52906633
6,114.0531252,22.52833647
9,114.035513,22.55024775
3,114.0895374,22.56517451
9,114.0245787,22.55874103
9,114.0663295,22.53657597
8,114.0330467,22.52103316
3,114.0313987,22.52781556
3,114.0813139,22.54141451
35,114.0494111,22.50746343
18,114.0450046,22.52195663
3,113.9887542,22.53174155
14,114.0434964,22.52570671
7,114.0446753,22.56282111
3,114.0384884,22.52233064
8,114.0769141,22.53456143
14,114.0569692,22.52517107
7,114.0233186,22.52796447
28,114.0460727,22.52927394
5,114.027485,22.5236091
22,114.0445255,22.5225328
7,114.0443287,22.56642615
1,114.0574731,22.52490335
44,114.0115187,22.5399793
2,114.0222727,22.52743297
1,114.0370038,22.52124988
3,114.0376264,22.51787722
1,114.0336091,22.51920924
1,114.0332349,22.54679141
1,114.0566882,22.52451934
13,114.0317533,22.52176803
6,114.0759373,22.5379388
10,114.0193549,22.5299011
3,114.0875042,22.53946596
11,114.0453996,22.56007979
1,114.0796782,22.5420029
5,114.0043342,22.55515575
5,114.0472011,22.52411634
3,114.0956752,22.55163585
9,114.0256811,22.52903125
4,114.0220426,22.52674523
3,114.06339,22.55594298
13,114.0956187,22.54227008
3,114.0812453,22.55059766
10,114.0748099,22.53359848
1,114.0273853,22.52481833
4,114.0552877,22.52713266
11,114.0776657,22.53163273
7,114.0342646,22.56140461
2,114.0397017,22.55839435
6,114.0403055,22.54746101
2,114.0529238,22.52799838
2307,114.0917488,22.54078631
7,114.0607603,22.5484975
8,114.0450738,22.52150818
3,114.0402491,22.52636558
22,114.0742746,22.53266221
1,114.0458957,22.52369214
78,114.0104073,22.54780079
52,114.0541803,22.51306906
4,114.0463585,22.52411677
8,114.0368654,22.56434595
768,114.0786111,22.53294698
8,114.0572713,22.52236454
6,114.0751741,22.53557724
11,114.0643223,22.53986294
7,114.0854894,22.5663761
3,114.023682,22.52719539
2,114.0549386,22.52526596
65,114.0751933,22.52544976
8,114.0503323,22.56889971
8,114.0422691,22.5249592
1,114.0548398,22.52457492
4,114.0430678,22.5254222
5,114.0420231,22.52739678
1,114.0472499,22.56818055
12,114.0028921,22.53899791
10,114.0771715,22.53674875
2,114.0361027,22.52042319
3,114.028331,22.52814233
3,114.0542284,22.52544662
5,114.0067891,22.54001455
1528,114.0501343,22.56583144
563,114.0562975,22.5705801
3,114.0512707,22.56898383
2,114.0185341,22.55392588
5,114.0931899,22.54117276
15,114.0563279,22.53055403
18,114.0737612,22.53978583
32,114.0390146,22.52206109
3,114.0333076,22.56506212
5,114.0063696,22.53994214
6,114.0646677,22.52471735
13,114.0953396,22.55741631
2,114.0427801,22.51864664
2,114.0354032,22.52034925
6,114.0250214,22.55704068
9,114.0413,22.53042103
3,114.0528387,22.5268305
15,114.0339177,22.56182557
4,114.0233751,22.52557881
17,114.0546096,22.51908974
4,114.0286151,22.52431105
3,114.0635025,22.57322024
3,114.033299,22.51896556
137,114.0935106,22.54959953
9,114.0929405,22.54083586
3,114.0413578,22.50728386
5,114.0831924,22.53283434
1,114.0117054,22.54692493
69,114.0458344,22.51817918
5,114.0026643,22.54023083
10,114.0905413,22.53933239
8,114.0669608,22.55614361
175,114.045987,22.5628967
21,114.0406537,22.53389202
7,114.0698798,22.57237242
7,114.0385815,22.5643084
5,114.0113831,22.54086936
3,114.0204204,22.52699732
15,114.0748548,22.53827219
11,114.0810187,22.53406978
3,114.0267101,22.52862011
14,114.0900523,22.53913714
1,114.0383735,22.52226019
3,114.0504529,22.56957632
6,114.0226621,22.52591634
2,114.0579806,22.53059747
13,114.05011,22.56863434
1,114.0349542,22.52120199
2,114.0458496,22.51721642
3,114.0797563,22.5341115
1,114.0416796,22.56933655
18,114.0193475,22.55489851
7,114.0581179,22.52730617
19,114.034247,22.52668925
17,114.0364342,22.56093388
370,114.0380094,22.55567606
6,114.0849537,22.54000631
10,114.024791,22.52948278
4,114.0242326,22.52809267
1,114.0498073,22.53037229
624,114.0637256,22.5350149
22,114.0653941,22.54133907
3,114.0854081,22.54120134
3,114.096382,22.54181595
13,114.0744527,22.53913875
7,114.0218424,22.52695208
1,114.0847235,22.54040431
7,114.0280539,22.52782157
4,114.0281566,22.527675
7,114.0255085,22.55535053
161,114.0890319,22.54670115
2,114.0648703,22.57219524
10,114.0374915,22.56743856
20,114.0364105,22.54583978
177,114.0618617,22.52957736
16,114.0340566,22.56598712
6,114.0412208,22.52535827
10,114.0261201,22.52892561
49,114.0511041,22.56412673
3,114.0377197,22.56811591
5,114.0348994,22.54998559
16,114.0348977,22.52253139
59,114.0030338,22.53784083
8,114.0656102,22.53877083
15,114.0923762,22.54076982
13,114.0279787,22.52653617
3,114.0174768,22.53712786
123,114.064356,22.57161266
2,114.0420034,22.56890478
30,114.0794473,22.55279848
5,114.01286,22.55023819
5,114.0503161,22.56769504
14,114.0434438,22.5250443
2,114.0317881,22.55236894
8,114.057525,22.52146902
17,114.0798118,22.54662322
137,114.0335071,22.52506862
181,114.0975734,22.56591983
3,114.0286871,22.56290182
107,114.0235138,22.54416219
26,114.0370386,22.57625934
1,114.0724753,22.54411003
15,114.0419637,22.52818203
6,114.0355562,22.54999813
5,114.034209,22.55298902
3,114.0270977,22.52334256
19,114.0284161,22.53230797
6,114.0639296,22.54045969
1,114.0743734,22.53543864
9,114.0759465,22.5370114
31,114.095299,22.55593459
11,114.0514588,22.56854575
2,114.0724743,22.53979272
10,114.0534283,22.52789043
3,114.0783212,22.54483257
248,114.0608052,22.54157867
34,114.0454945,22.51149877
7,114.0387846,22.56671936
6,114.0566682,22.5251866
9,114.0343908,22.52025344
1,114.0343467,22.56105318
5,114.056806,22.52169932
8,114.0490097,22.56896338
12,114.0858749,22.55064196
6,114.0960543,22.54169851
5,114.0746516,22.53574998
3,114.0404023,22.55080657
3,114.0345514,22.51937949
1,114.0753181,22.53771395
5,114.0645103,22.53979778
8,114.0326945,22.52784421
114,114.026154,22.55851808
5,114.04393,22.52604495
2,114.0225714,22.52725923
46,114.0528445,22.57138252
2,114.027783,22.56298576
9,114.0355107,22.52064806
10,114.0719164,22.54553826
33,114.0191983,22.53118113
11,114.0419966,22.52686067
3,114.0292703,22.52519045
9,114.0517927,22.56809964
2,114.0274921,22.52844894
3,114.0957118,22.54178183
3,114.0353954,22.52160859
3,114.0892679,22.53981175
2,114.0467888,22.52188348
5,114.064815,22.53942976
35,114.0217276,22.52869905
869,114.0255687,22.52673565
1,114.0809787,22.55479442
4,114.0636044,22.55633432
10,114.0457356,22.52179088
3,114.0577476,22.52665734
1,114.00919,22.55624365
891,114.0521079,22.53595006
24,114.0663284,22.53759333
20,114.0460895,22.52025371
7,114.0340038,22.52015081
19,114.0799796,22.5344745
19,114.0619248,22.53602749
4,114.0787943,22.53630066
11,114.0638522,22.5405823
5,114.0399989,22.55789134
54,114.0787681,22.55225769
36,114.0451391,22.56714827
14,114.0355862,22.56155596
14,114.0491593,22.56748775
49,114.0870082,22.55463786
2,114.0339768,22.51915615
7,114.0851327,22.53995758
6,114.0591707,22.56882089
97,114.0255856,22.52796464
2,114.0948863,22.53900606
5,114.0330181,22.52001277
29,114.0369479,22.52146927
13,114.0416492,22.52581279
16,114.0661267,22.55749224
1,114.0270327,22.5260377
2,114.0555388,22.52991292
100,114.0421178,22.55700443
5,114.0388951,22.573371
4,114.0157411,22.54460704
8,114.0931916,22.54754808
8,114.0809135,22.53434711
1,114.008023,22.55587304
11,114.0662928,22.53502375
19,114.0660462,22.54476997
12,114.0350012,22.56167759
13,114.0389731,22.52781533
1,114.0291499,22.56589076
49,114.0641556,22.54530304
13,114.0754786,22.53702151
19,114.0978892,22.53872767
14,114.093635,22.54131415
6,114.0454589,22.56362841
2,114.0092052,22.56701974
4,114.0314437,22.57055642
1,114.0930575,22.54095449
3,114.0547185,22.52489051
3,114.0949886,22.56350155
56,114.0411415,22.56572346
25,114.0149121,22.54006904
3,114.0579427,22.52887497
17,114.0304914,22.56260932
17,114.039616,22.56696098
35,114.0325466,22.56747027
19,114.044686,22.52256553
2,114.0286969,22.52530186
28,114.0709807,22.54726461
6,114.0703738,22.54705255
1,114.0287648,22.52700904
6,114.055323,22.53099578
7,114.0419857,22.51504023
9,114.0768003,22.55641126
11,114.0643597,22.53675126
2,114.035997,22.52040718
1,114.0270741,22.52427304
5,114.0770174,22.53834061
2,114.0871524,22.54027041
11,114.0954873,22.54184137
3,114.0587896,22.52529216
446,114.0217663,22.53817687
6,114.090209,22.53863597
1,114.0320086,22.55993001
10,114.0501115,22.56890484
13,114.0063367,22.5525082
12,114.0109941,22.54414837
23,114.0514702,22.56836434
6,114.023558,22.5275923
42,114.011573,22.55385634
1,114.0749264,22.53594516
1,114.0441806,22.52700408
183,114.073027,22.53441061
52,114.0536014,22.57897517
2,114.020558,22.52792465
25,114.0689999,22.53819372
1,114.0961864,22.54437212
1,114.0464322,22.52192807
4,114.0192468,22.5278612
258,114.0651319,22.5470785
4,114.0747201,22.53400801
14,114.0459315,22.54888681
5,114.0991608,22.55280277
6,114.0245554,22.55706399
9,114.0933328,22.54104526
10,114.0544006,22.52752417
6,114.0375792,22.56727666
17,114.0760566,22.53280801
2,114.023757,22.52756912
3,114.0269582,22.52796359
6,114.0738216,22.53622736
4,114.0321881,22.52117701
1,114.0779537,22.55928183
4,114.0360211,22.56778194
14,113.9994322,22.54765399
12,114.0965846,22.54235251
6,114.0365038,22.5604362
2,114.0232459,22.52716429
6,114.0640494,22.54049417
6,114.0273429,22.52683695
7,114.0221736,22.52702238
27,114.0439853,22.52683722
22,114.0460432,22.52415652
5,114.0879798,22.53988753
22,114.032464,22.51921688
24,114.0151591,22.53605885
3,114.0366626,22.52161975
6,114.0432364,22.52993197
6,114.0763387,22.53742026
12,114.0643315,22.5612076
56,114.0920988,22.5654249
10,114.0176846,22.55628343
10,114.0437926,22.52717161
13,114.0871428,22.5396281
1,114.0465116,22.52281093
3,114.0376623,22.55976247
4,114.0344212,22.51957102
4,114.092265,22.54100782
6,114.0959709,22.54142255
6,114.0753105,22.53826548
3,114.0790826,22.53303094
23,114.0283735,22.5270927
1,114.0784139,22.53665323
5,114.0114218,22.54213017
6,114.0853591,22.54398007
13,114.0753234,22.53754641
9,114.0577667,22.52731993
4,114.0554807,22.5667739
4,114.0528407,22.57648843
4,114.0795784,22.53497034
168,114.0467147,22.53899481
2,113.9970007,22.54357118
11,114.0901443,22.54203376
31,114.0879475,22.54202882
9,114.0566256,22.53035926
1,114.0421437,22.56848812
10,114.0276108,22.52399427
5,114.0978977,22.55266552
26,114.0797648,22.5335104
13,114.0576582,22.51784887
3,114.0877344,22.54056498
4,114.0506772,22.56867804
9,114.045824,22.52174892
12,114.0905949,22.53957023
3,114.0590799,22.51584459
12,114.0457122,22.52343871
2,114.0579524,22.52956414
4,114.0058266,22.53960234
2,114.0224953,22.52649676
1,114.0334699,22.51939855
6,114.0408992,22.52501039
3,114.0960735,22.56721167
12,114.0324981,22.5735213
8,114.0800675,22.53388833
3,113.9923242,22.54240054
7,114.0326216,22.52034256
1,114.0545393,22.52505957
2,114.0278449,22.52815729
2,114.0285158,22.5279188
15,114.0075998,22.53900767
3,114.0299517,22.55256778
6,114.044884,22.5249455
1,114.0380495,22.5648121
17,114.0439228,22.56938578
5,114.0239759,22.5281286
12,114.0719011,22.54640411
58,114.0257393,22.52998688
10,114.0588203,22.52208566
33,114.0290584,22.52426183
56,114.0212833,22.5344338
254,114.0906166,22.54500985
1831,114.026397,22.53585044
6,114.0446733,22.52440861
2,114.054976,22.52552844
1,114.01829,22.5285713
14,114.0949541,22.55771371
156,114.0404922,22.56596355
34,114.0405784,22.5516299
6,114.0341237,22.51895941
7,114.0372558,22.521395
1,114.0835945,22.53401047
2,114.0339072,22.51896335
21,114.0834805,22.55402492
3,114.0377031,22.52145799
16,114.0250278,22.52459805
3,114.0463595,22.52290846
17,114.0708442,22.54621233
16,114.0432343,22.56920623
9,114.0233658,22.52737952
3,114.084697,22.54096873
18,114.0495317,22.56858573
11,114.0334839,22.56492559
3,114.0215804,22.52705451
23,114.0457659,22.52375039
8,114.0448409,22.52296186
11,114.0567243,22.53068076
2,114.0899621,22.54063793
6,114.0778101,22.53590568
296,114.0831747,22.54279495
3,114.0668175,22.54038216
11,114.0644721,22.53909934
1,114.029248,22.52592671
11,114.0659886,22.55720346
9,114.0377152,22.52211418
5,114.0409183,22.57239811
2,114.0241012,22.54646874
8,114.0699179,22.5379782
3,114.0753792,22.5378498
4,114.0460986,22.52337642
4,114.0903542,22.54089909
1,114.0659618,22.53891129
2,114.0262056,22.52859231
10,114.0395181,22.55822515
14,114.0230358,22.52794842
16,114.0516356,22.50485921
2,114.044269,22.52756255
21,114.0590996,22.51890765
23,114.0333018,22.56492476
1,114.0539534,22.52512373
19,114.0986973,22.55687985
3,114.0192923,22.52978935
3,114.0264041,22.52464702
8,114.0852719,22.53976159
5,114.0521076,22.51679613
21,114.0389975,22.52033904
2,114.043425,22.52673021
100,114.0446308,22.56897009
2,114.0658326,22.54674458
